naive,14,1,0.283198,(44739467, -27)
naive,14,1,0.283757,(44739467, -27)
naive,14,1,0.283031,(44739467, -27)
naive,14,1,0.295088,(44739467, -27)
naive,14,1,0.283914,(44739467, -27)
naive,14,1,0.285562,(44739467, -27)
naive,14,1,0.286401,(44739467, -27)
naive,14,1,0.580796,(44739467, -27)
naive,14,1,0.354723,(44739467, -27)
naive,14,1,0.321667,(44739467, -27)
naive,14,1,0.550292,(44739467, -27)
berger,14,1,0.120419,(44739467, -27)
berger,14,1,0.120835,(44739467, -27)
berger,14,1,0.119890,(44739467, -27)
berger,14,1,0.120929,(44739467, -27)
berger,14,1,0.130106,(44739467, -27)
berger,14,1,0.121399,(44739467, -27)
berger,14,1,0.120546,(44739467, -27)
berger,14,1,0.120816,(44739467, -27)
berger,14,1,0.120378,(44739467, -27)
berger,14,1,0.119925,(44739467, -27)
berger,14,1,0.120078,(44739467, -27)
pruned,14,1,0.023572,(44739467, -27)
pruned,14,1,0.023165,(44739467, -27)
pruned,14,1,0.023329,(44739467, -27)
pruned,14,1,0.023200,(44739467, -27)
pruned,14,1,0.026327,(44739467, -27)
pruned,14,1,0.023241,(44739467, -27)
pruned,14,1,0.028889,(44739467, -27)
pruned,14,1,0.043226,(44739467, -27)
pruned,14,1,0.050463,(44739467, -27)
pruned,14,1,0.043393,(44739467, -27)
pruned,14,1,0.053961,(44739467, -27)
eff,14,1,0.015723,(44739467, -27)
eff,14,1,0.020172,(44739467, -27)
eff,14,1,0.018615,(44739467, -27)
eff,14,1,0.016667,(44739467, -27)
eff,14,1,0.014755,(44739467, -27)
eff,14,1,0.016481,(44739467, -27)
eff,14,1,0.015638,(44739467, -27)
eff,14,1,0.014632,(44739467, -27)
eff,14,1,0.014709,(44739467, -27)
eff,14,1,0.013555,(44739467, -27)
eff,14,1,0.015887,(44739467, -27)
naive,17,1,3.387903,(2863312299, -33)
naive,17,1,3.284818,(2863312299, -33)
naive,17,1,3.322410,(2863312299, -33)
naive,17,1,3.732793,(2863312299, -33)
naive,17,1,3.306851,(2863312299, -33)
naive,17,1,3.328255,(2863312299, -33)
naive,17,1,3.395198,(2863312299, -33)
naive,17,1,3.478017,(2863312299, -33)
naive,17,1,3.283226,(2863312299, -33)
naive,17,1,3.748610,(2863312299, -33)
naive,17,1,3.305539,(2863312299, -33)
berger,17,1,1.160446,(2863312299, -33)
berger,17,1,1.163926,(2863312299, -33)
berger,17,1,1.161235,(2863312299, -33)
berger,17,1,1.163121,(2863312299, -33)
berger,17,1,1.164689,(2863312299, -33)
berger,17,1,1.163857,(2863312299, -33)
berger,17,1,1.161991,(2863312299, -33)
berger,17,1,1.492566,(2863312299, -33)
berger,17,1,1.863098,(2863312299, -33)
berger,17,1,2.422947,(2863312299, -33)
berger,17,1,2.545758,(2863312299, -33)
pruned,17,1,0.229536,(2863312299, -33)
pruned,17,1,0.228388,(2863312299, -33)
pruned,17,1,0.235936,(2863312299, -33)
pruned,17,1,0.227589,(2863312299, -33)
pruned,17,1,0.228818,(2863312299, -33)
pruned,17,1,0.227331,(2863312299, -33)
pruned,17,1,0.227550,(2863312299, -33)
pruned,17,1,0.228811,(2863312299, -33)
pruned,17,1,0.228377,(2863312299, -33)
pruned,17,1,0.245689,(2863312299, -33)
pruned,17,1,0.228345,(2863312299, -33)
eff,17,1,0.150837,(2863312299, -33)
eff,17,1,0.145233,(2863312299, -33)
eff,17,1,0.149178,(2863312299, -33)
eff,17,1,0.154194,(2863312299, -33)
eff,17,1,0.135727,(2863312299, -33)
eff,17,1,0.145395,(2863312299, -33)
eff,17,1,0.160297,(2863312299, -33)
eff,17,1,0.148743,(2863312299, -33)
eff,17,1,0.139845,(2863312299, -33)
eff,17,1,0.151474,(2863312299, -33)
eff,17,1,0.140725,(2863312299, -33)
naive,20,1,36.150550,(183251940523, -39)
naive,20,1,36.437433,(183251940523, -39)
naive,20,1,36.345424,(183251940523, -39)
naive,20,1,36.449759,(183251940523, -39)
naive,20,1,36.301022,(183251940523, -39)
naive,20,1,36.208320,(183251940523, -39)
naive,20,1,36.120695,(183251940523, -39)
naive,20,1,36.673621,(183251940523, -39)
naive,20,1,36.310306,(183251940523, -39)
naive,20,1,40.585969,(183251940523, -39)
naive,20,1,35.914857,(183251940523, -39)
berger,20,1,11.041094,(183251940523, -39)
berger,20,1,11.152779,(183251940523, -39)
berger,20,1,11.038803,(183251940523, -39)
berger,20,1,11.051212,(183251940523, -39)
berger,20,1,10.945326,(183251940523, -39)
berger,20,1,11.101657,(183251940523, -39)
berger,20,1,11.045816,(183251940523, -39)
berger,20,1,11.313595,(183251940523, -39)
berger,20,1,11.544934,(183251940523, -39)
berger,20,1,11.538804,(183251940523, -39)
berger,20,1,11.288232,(183251940523, -39)
pruned,20,1,2.119524,(183251940523, -39)
pruned,20,1,2.119927,(183251940523, -39)
pruned,20,1,2.140718,(183251940523, -39)
pruned,20,1,2.112812,(183251940523, -39)
pruned,20,1,4.286321,(183251940523, -39)
pruned,20,1,3.537251,(183251940523, -39)
pruned,20,1,2.114450,(183251940523, -39)
pruned,20,1,2.110267,(183251940523, -39)
pruned,20,1,2.819981,(183251940523, -39)
pruned,20,1,2.111787,(183251940523, -39)
pruned,20,1,3.732600,(183251940523, -39)
eff,20,1,1.322208,(183251940523, -39)
eff,20,1,1.388087,(183251940523, -39)
eff,20,1,1.359270,(183251940523, -39)
eff,20,1,1.331223,(183251940523, -39)
eff,20,1,1.377371,(183251940523, -39)
eff,20,1,1.308385,(183251940523, -39)
eff,20,1,1.301574,(183251940523, -39)
eff,20,1,1.316051,(183251940523, -39)
eff,20,1,1.336800,(183251940523, -39)
eff,20,1,1.549945,(183251940523, -39)
eff,20,1,1.301571,(183251940523, -39)
