naive,one,false,20,0.000000,None
naive,one,false,20,0.000000,None
naive,one,false,20,0.000000,None
naive,one,false,20,0.000000,None
naive,one,false,20,0.000000,None
naive,one,false,20,0.000000,None
naive,one,false,20,0.000000,None
naive,one,false,20,0.000000,None
naive,one,false,20,0.000000,None
naive,one,false,20,0.000000,None
naive,one,false,20,0.000000,None
fun,one,false,20,3.893271,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
fun,one,false,20,3.820402,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
fun,one,false,20,3.671991,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
fun,one,false,20,3.916129,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
fun,one,false,20,3.922566,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
fun,one,false,20,3.916403,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
fun,one,false,20,3.920636,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
fun,one,false,20,3.664703,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
fun,one,false,20,4.067595,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
fun,one,false,20,3.936462,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
fun,one,false,20,4.036711,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
mod,one,false,20,1.154928,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
mod,one,false,20,1.182203,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
mod,one,false,20,1.194480,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
mod,one,false,20,1.186205,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
mod,one,false,20,1.187981,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
mod,one,false,20,1.152189,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
mod,one,false,20,1.124086,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
mod,one,false,20,1.204112,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
mod,one,false,20,1.226433,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
mod,one,false,20,1.197265,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
mod,one,false,20,1.204591,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
eff,one,false,20,0.336987,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
eff,one,false,20,0.347097,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
eff,one,false,20,0.353130,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
eff,one,false,20,0.336131,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
eff,one,false,20,0.350617,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
eff,one,false,20,0.350641,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
eff,one,false,20,0.338932,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
eff,one,false,20,0.365410,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
eff,one,false,20,0.344613,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
eff,one,false,20,0.339294,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
eff,one,false,20,0.340918,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
bespoke,one,false,20,0.077410,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
bespoke,one,false,20,0.073359,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
bespoke,one,false,20,0.072616,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
bespoke,one,false,20,0.072543,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
bespoke,one,false,20,0.075931,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
bespoke,one,false,20,0.078666,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
bespoke,one,false,20,0.072816,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
bespoke,one,false,20,0.076698,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
bespoke,one,false,20,0.076239,Some [0; 2; 4; 1; 3; 12; 14; 11; 17; 19; 16; 8; 15; 18; 7; 9; 6; 13; 5; 10]
